ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2024-07-09T17:56:11Z,ios,719,LT,78.61.198.127,Тёмная Ночь,sweetiele,Тёмная Ночь,spotify:track:26iAyZZjxMv0yohsGxGrRr,,,,,,,,fwdbtn,fwdbtn,True,True,False,1720547770,False
2024-07-09T17:56:12Z,ios,1625,LT,78.61.198.127,My Way Of Life,Frank Sinatra,Cycles,spotify:track:0Sc8AsDTBeZFWg8K9tMARE,,,,,,,,fwdbtn,fwdbtn,True,True,False,1720547771,False
2024-07-09T18:03:19Z,ios,223190,LT,78.61.198.127,Мой мармеладный (Я не права),Katya Lel,Джага-джага,spotify:track:1Hg0KhBCuME4PgsTYMBK9y,,,,,,,,fwdbtn,trackdone,True,False,False,1720547772,False
2024-07-09T18:03:36Z,ios,15800,LT,78.61.198.127,The Zombie Song,Stephanie Mabey,Wake Up Dreaming,spotify:track:2bfNnO1OpLCxaDR73phdMk,,,,,,,,trackdone,fwdbtn,True,True,False,1720548199,False
2024-07-09T18:03:37Z,ios,1137,LT,78.61.198.127,Fighting With The Melody,Jimmy Urine,The Secret Cinematic Sounds of Jimmy Urine,spotify:track:0030KbU04p1DxgQePPHt8y,,,,,,,,fwdbtn,fwdbtn,True,True,False,1720548216,False
2024-07-09T18:03:38Z,ios,998,LT,78.61.198.127,Puppet Boy,DEVO,Shout,spotify:track:3sOOE5gy9FI2KuGnjqAiGg,,,,,,,,fwdbtn,backbtn,True,True,False,1720548217,False
2024-07-09T18:03:40Z,ios,1996,LT,78.61.198.127,Fighting With The Melody,Jimmy Urine,The Secret Cinematic Sounds of Jimmy Urine,spotify:track:0030KbU04p1DxgQePPHt8y,,,,,,,,backbtn,fwdbtn,True,True,False,1720548218,False
2024-07-09T18:06:50Z,ios,190533,LT,78.61.198.127,Puppet Boy,DEVO,Shout,spotify:track:3sOOE5gy9FI2KuGnjqAiGg,,,,,,,,fwdbtn,trackdone,True,False,False,1720548220,False
2024-07-09T18:07:14Z,ios,22683,LT,78.61.198.127,Pretty Little Psycho,TheExorcist,Pretty Little Psycho,spotify:track:5wvLbQI5UNl8XdJIl0BXGG,,,,,,,,trackdone,fwdbtn,True,True,False,1720548410,False
2024-07-09T18:07:16Z,ios,1671,LT,78.61.198.127,heaven in autumn,spellcasting,doodle dump!,spotify:track:0xzlBGOLC0KpyqVbiHALDR,,,,,,,,fwdbtn,fwdbtn,True,True,False,1720548434,False
2024-07-09T18:10:40Z,ios,205191,LT,78.61.198.127,Big Juicy,Ayesha Erotica,Big Juicy,spotify:track:746z2RKWdeJjF2HnCZcZaZ,,,,,,,,fwdbtn,trackdone,True,False,False,1720548436,False
2024-07-09T18:10:42Z,ios,988,LT,78.61.198.127,All In the Family (feat. Fred Durst),Korn,Follow The Leader,spotify:track:7yYvvOB7CuzdVldb6zOk1m,,,,,,,,trackdone,backbtn,True,True,False,1720548640,False
2024-07-09T18:14:07Z,ios,205191,LT,78.61.198.127,Big Juicy,Ayesha Erotica,Big Juicy,spotify:track:746z2RKWdeJjF2HnCZcZaZ,,,,,,,,backbtn,trackdone,True,False,False,1720548642,False
2024-07-09T18:14:08Z,ios,0,LT,78.61.198.127,All In the Family (feat. Fred Durst),Korn,Follow The Leader,spotify:track:7yYvvOB7CuzdVldb6zOk1m,,,,,,,,trackdone,backbtn,True,True,False,1720548847,False
2024-07-09T18:17:32Z,ios,205191,LT,78.61.198.127,Big Juicy,Ayesha Erotica,Big Juicy,spotify:track:746z2RKWdeJjF2HnCZcZaZ,,,,,,,,backbtn,trackdone,True,False,False,1720548848,False
2024-07-09T18:18:16Z,ios,42575,LT,78.61.198.127,All In the Family (feat. Fred Durst),Korn,Follow The Leader,spotify:track:7yYvvOB7CuzdVldb6zOk1m,,,,,,,,trackdone,fwdbtn,True,True,False,1720549052,False
2024-07-09T18:18:17Z,ios,1346,LT,78.61.198.127,GEOTHERMAL 9,NoriiKane,GEOTHERMAL 9,spotify:track:4iyPXjLQ7t1EbnUTRRD2Yi,,,,,,,,fwdbtn,fwdbtn,True,True,False,1720549096,False
2024-07-09T18:18:19Z,ios,1555,LT,78.61.198.127,Hollywood Dream,Ayesha Erotica,Barely Legal,spotify:track:1jiLnzyX6pzVzIhTkUcSwj,,,,,,,,fwdbtn,fwdbtn,True,True,False,1720549097,False
2024-07-09T18:18:20Z,ios,1184,LT,78.61.198.127,The Red Means I Love You,Madds Buckley,Sunset on Summerville,spotify:track:3FD23QWCO0aP7fzKXHCDE8,,,,,,,,fwdbtn,fwdbtn,True,True,False,1720549099,False
2024-07-09T18:18:21Z,ios,1044,LT,78.61.198.127,Race,Alex G,Race,spotify:track:50gchdAhBUnVOLqQRyKE9L,,,,,,,,fwdbtn,fwdbtn,True,True,False,1720549100,False
2024-07-09T18:19:39Z,ios,74675,LT,78.61.198.127,I'm so crazy for youuu </3,Rebzyyx,I'm so crazy for youuu </3,spotify:track:3uKqnQ0dGBcpovf9lV2nqg,,,,,,,,fwdbtn,fwdbtn,True,True,False,1720549101,False
2024-07-09T18:19:40Z,ios,812,LT,78.61.198.127,20190724,Mac DeMarco,One Wayne G,spotify:track:6unIOeUaYgBZ8TgCWNGDPX,,,,,,,,fwdbtn,backbtn,True,True,False,1720549179,False
2024-07-09T18:19:43Z,ios,510,LT,78.61.198.127,20190724,Mac DeMarco,One Wayne G,spotify:track:6unIOeUaYgBZ8TgCWNGDPX,,,,,,,,fwdbtn,fwdbtn,True,True,False,1720549183,False
2024-07-09T18:19:43Z,ios,2948,LT,78.61.198.127,I'm so crazy for youuu </3,Rebzyyx,I'm so crazy for youuu </3,spotify:track:3uKqnQ0dGBcpovf9lV2nqg,,,,,,,,backbtn,fwdbtn,True,True,False,1720549180,False
2024-07-09T18:19:44Z,ios,1021,LT,78.61.198.127,Superfast Jellyfish (feat. Gruff Rhys and De La Soul),Gorillaz,Plastic Beach,spotify:track:1UJNbgfTzG1gZZTWFJdMf1,,,,,,,,fwdbtn,fwdbtn,True,True,False,1720549183,False
2024-07-09T18:19:45Z,ios,1068,LT,78.61.198.127,Pretty Girls Make Graves - 2011 Remaster,The Smiths,The Smiths,spotify:track:3wUMcPzXcmaeW8QxTdyXQO,,,,,,,,fwdbtn,fwdbtn,True,True,False,1720549184,False
2024-07-09T18:19:47Z,ios,1277,LT,78.61.198.127,Faggot,Mindless Self Indulgence,Frankenstein Girls Will Seem Strangely Sexy,spotify:track:09RhTAi0nuzCs5KS2XWSs5,,,,,,,,fwdbtn,backbtn,True,True,False,1720549185,False
2024-07-09T18:19:47Z,ios,952,LT,78.61.198.127,Pretty Girls Make Graves - 2011 Remaster,The Smiths,The Smiths,spotify:track:3wUMcPzXcmaeW8QxTdyXQO,,,,,,,,backbtn,fwdbtn,True,True,False,1720549187,False
2024-07-09T18:19:54Z,ios,6965,LT,78.61.198.127,Faggot,Mindless Self Indulgence,Frankenstein Girls Will Seem Strangely Sexy,spotify:track:09RhTAi0nuzCs5KS2XWSs5,,,,,,,,fwdbtn,fwdbtn,True,True,False,1720549187,False
2024-07-09T18:19:56Z,ios,1091,LT,78.61.198.127,When the Sun Hits,Slowdive,Souvlaki,spotify:track:0oxYB9GoOIDrdzniNdKC44,,,,,,,,fwdbtn,fwdbtn,True,True,False,1720549194,False
2024-07-09T18:19:57Z,ios,1021,LT,78.61.198.127,Numb,Men I Trust,Numb,spotify:track:6Ijmj8Z0L31hCp5pLZnT5U,,,,,,,,fwdbtn,fwdbtn,True,True,False,1720549196,False
2024-07-09T18:19:58Z,ios,1091,LT,78.61.198.127,Girls Just Want to Have Fun,Cyndi Lauper,She's So Unusual,spotify:track:4y1LsJpmMti1PfRQV9AWWe,,,,,,,,fwdbtn,fwdbtn,True,True,False,1720549197,False
2024-07-09T18:19:59Z,ios,1114,LT,78.61.198.127,Always Remember Us This Way,Lady Gaga,A Star Is Born Soundtrack,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,,,,,,,,fwdbtn,backbtn,True,True,False,1720549198,False
2024-07-09T18:21:33Z,ios,93855,LT,78.61.198.127,Girls Just Want to Have Fun,Cyndi Lauper,She's So Unusual,spotify:track:4y1LsJpmMti1PfRQV9AWWe,,,,,,,,backbtn,fwdbtn,True,True,False,1720549199,False
2024-07-09T18:21:34Z,ios,1416,LT,78.61.198.127,Always Remember Us This Way,Lady Gaga,A Star Is Born Soundtrack,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,,,,,,,,fwdbtn,fwdbtn,True,True,False,1720549293,False
2024-08-16T11:14:49Z,ios,111455,LT,78.61.198.127,Empire Ants (feat. Little Dragon),Gorillaz,Plastic Beach,spotify:track:3a6PN6BRB8PP3ms48s7kU1,,,,,,,,fwdbtn,unexpected-exit-while-paused,True,False,False,1723753687,False
2024-08-16T11:14:55Z,ios,1346,LT,78.61.198.127,Livin' la Vida Loca,Ricky Martin,Ricky Martin,spotify:track:0Ph6L4l8dYUuXFmb71Ajnd,,,,,,,,clickrow,fwdbtn,True,True,False,1723806893,False
2024-08-16T11:14:56Z,ios,0,LT,78.61.198.127,Faggot,Mindless Self Indulgence,Frankenstein Girls Will Seem Strangely Sexy,spotify:track:09RhTAi0nuzCs5KS2XWSs5,,,,,,,,fwdbtn,fwdbtn,True,True,False,1723806895,False
2024-08-16T11:15:04Z,ios,6640,LT,78.61.198.127,Girls Just Want to Have Fun,Cyndi Lauper,She's So Unusual,spotify:track:4y1LsJpmMti1PfRQV9AWWe,,,,,,,,fwdbtn,fwdbtn,True,True,False,1723806896,False
2024-08-16T11:15:06Z,ios,882,LT,78.61.198.127,Groove Is in the Heart,Deee-Lite,World Clique,spotify:track:2He3NOyqtLNE3RQPpeDdSb,,,,,,,,fwdbtn,fwdbtn,True,True,False,1723806904,False
2024-08-16T11:18:03Z,ios,176193,LT,78.61.198.127,Love Taste,Moe Shop,Love Taste,spotify:track:0XVoD3TmJVEYdRzZoe0Ewy,,,,,,,,fwdbtn,trackdone,True,False,False,1723806906,False
2024-08-16T11:19:17Z,ios,72294,LT,78.61.198.127,An agony thread,Masafumi Takada,Danganronpa V3: Killing Harmony Original Soundtrack White,spotify:track:16mCwnGqrLlqPe1r0VUQnz,,,,,,,,trackdone,fwdbtn,True,True,False,1723807083,False
2024-08-16T11:19:18Z,ios,905,LT,78.61.198.127,SIU,Maretu,SIU,spotify:track:22tot0Y6uKuWdAZnEQyB6g,,,,,,,,fwdbtn,fwdbtn,True,True,False,1723807157,False
2024-08-16T11:23:02Z,ios,209000,LT,78.61.198.127,Thank You for Your Generous Purchase! - Dori Theme,tnbee,"Dori Mix Collection (From ""Genshin Impact"")",spotify:track:6GHtWsR2srs4wWfjqAzeNl,,,,,,,,fwdbtn,trackdone,True,False,False,1723807158,False
2024-08-16T11:23:30Z,ios,26275,LT,78.61.198.127,The Blonde,TV Girl,French Exit,spotify:track:72cGBEqu7RitIOoACXYjfR,,,,,,,,trackdone,fwdbtn,True,True,False,1723807382,False
2024-08-16T11:23:32Z,ios,2205,LT,78.61.198.127,Jennifer's Body,Hole,Live Through This,spotify:track:6wAdJF85cna96BwQn2Pg8c,,,,,,,,fwdbtn,fwdbtn,True,True,False,1723807410,False
2024-08-16T11:23:33Z,ios,1207,LT,78.61.198.127,Francis Forever,Mitski,Bury Me At Makeout Creek,spotify:track:5411TEB6tlzvuF5A4oyldr,,,,,,,,fwdbtn,fwdbtn,True,True,False,1723807412,False
2024-08-16T11:27:02Z,ios,209560,LT,78.61.198.127,She's My Collar (feat. Kali Uchis),Gorillaz,Humanz,spotify:track:3lIxtCaROdRDuTnNBDm3n2,,,,,,,,fwdbtn,trackdone,True,False,False,1723807413,False
2024-08-16T11:27:51Z,ios,47402,LT,78.61.198.127,Faget,Korn,Korn,spotify:track:7kVrQ79jg4nd1r6H9CrmIk,,,,,,,,trackdone,fwdbtn,True,True,False,1723807622,False
2024-08-16T11:27:52Z,ios,1416,LT,78.61.198.127,Scotty Doesn't Know,Lustra,Left for Dead,spotify:track:1LkoYGxmYpO6QSEvY5C0Zl,,,,,,,,fwdbtn,fwdbtn,True,True,False,1723807671,False
2024-08-16T11:31:12Z,ios,200560,LT,78.61.198.127,DotA - Radio Edit,Basshunter,LOL,spotify:track:6HjtZWIo0bh0KLD8Tq4ujR,,,,,,,,fwdbtn,trackdone,True,False,False,1723807672,False
2024-08-16T14:37:14Z,ios,198392,LT,78.61.198.127,Bailando,Paradisio,Tarpeia,spotify:track:6PwbVXIomkvk4YcafiOc6i,,,,,,,,trackdone,unexpected-exit-while-paused,True,False,False,1723807872,False
2024-08-16T15:43:29Z,ios,30938,LT,78.61.198.127,Bailando,Paradisio,Tarpeia,spotify:track:6PwbVXIomkvk4YcafiOc6i,,,,,,,,appload,trackdone,True,False,False,1723822973,False
2024-08-16T15:45:26Z,ios,116626,LT,78.61.198.127,We Belong Together,Ritchie Valens,Ritchie Valens,spotify:track:7caj6X6NMX3tlhWnu1du6V,,,,,,,,trackdone,trackdone,True,False,False,1723823009,False
2024-08-16T15:45:39Z,ios,12210,LT,78.61.198.127,The End of the World,Skeeter Davis,Am I That Easy to Forget,spotify:track:32izRgKUEaC6AaF1cr7UgB,,,,,,,,trackdone,fwdbtn,True,True,False,1723823126,False
2024-08-16T15:45:40Z,ios,1253,LT,78.61.198.127,Be My Baby,The Ronettes,Presenting the Fabulous Ronettes Featuring Veronica,spotify:track:1WN4uNclrDuczTO3bCr8s1,,,,,,,,fwdbtn,fwdbtn,True,True,False,1723823139,False
2024-08-16T15:45:42Z,ios,1207,LT,78.61.198.127,Lujon,Henry Mancini,Mr. Lucky Goes Latin,spotify:track:37N37WJQvXqplFdCwkNgX3,,,,,,,,fwdbtn,fwdbtn,True,True,False,1723823140,False
2024-08-16T15:45:44Z,ios,1346,LT,78.61.198.127,M/s salmonella,Lifelover,Pulver,spotify:track:3secztBJPt3Y4ocRiQhBMP,,,,,,,,fwdbtn,fwdbtn,True,True,False,1723823142,False
2024-08-16T15:45:45Z,ios,812,LT,78.61.198.127,Rose Blood,Mazzy Star,Among My Swan,spotify:track:2qV5Ce0sMlFsrseRO5CTMU,,,,,,,,fwdbtn,fwdbtn,True,True,False,1723823144,False
2024-08-16T15:45:46Z,ios,417,LT,78.61.198.127,Taking What's Not Yours,TV Girl,Who Really Cares,spotify:track:53mChDyESfwn9Dz8poHRf6,,,,,,,,fwdbtn,fwdbtn,True,True,False,1723823145,False
2024-08-16T15:45:47Z,ios,510,LT,78.61.198.127,Orbitron,Duster,Capsule Losing Contact,spotify:track:5uGI2hG03LVWU0rrBirOw6,,,,,,,,fwdbtn,backbtn,True,True,False,1723823146,False
2024-08-16T15:50:36Z,ios,205650,LT,78.61.198.127,Taking What's Not Yours,TV Girl,Who Really Cares,spotify:track:53mChDyESfwn9Dz8poHRf6,,,,,,,,backbtn,trackdone,True,False,False,1723823147,False
2024-08-16T15:51:03Z,ios,25445,LT,78.61.198.127,Orbitron,Duster,Capsule Losing Contact,spotify:track:5uGI2hG03LVWU0rrBirOw6,,,,,,,,trackdone,fwdbtn,True,True,False,1723823436,False
2024-08-16T15:51:06Z,ios,2972,LT,78.61.198.127,When the Sun Hits,Slowdive,Souvlaki,spotify:track:0oxYB9GoOIDrdzniNdKC44,,,,,,,,fwdbtn,fwdbtn,True,True,False,1723823463,False
2024-08-16T15:51:09Z,ios,2461,LT,78.61.198.127,Sunday,The Cranberries,"Everybody Else Is Doing It, So Why Can't We?",spotify:track:4zEvxRDaKDoFlHxK7Hy0wg,,,,,,,,fwdbtn,fwdbtn,True,True,False,1723823466,False
2024-08-16T15:51:10Z,ios,766,LT,78.61.198.127,This Night Has Opened My Eyes - 2011 Remaster,The Smiths,Hatful of Hollow,spotify:track:69Kzq3FMkDwiSFBQzRckFD,,,,,,,,fwdbtn,fwdbtn,True,True,False,1723823469,False
2024-08-16T16:02:49Z,ios,265480,LT,78.61.198.127,ARE WE STILL FRIENDS?,"Tyler, The Creator",IGOR,spotify:track:5TxRUOsGeWeRl3xOML59Ai,,,,,,,,fwdbtn,trackdone,True,False,False,1723823470,False
2024-08-16T16:02:59Z,ios,8688,LT,78.61.198.127,Everybody Wants To Rule The World,Tears For Fears,Songs From The Big Chair,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,,,,,,,,trackdone,fwdbtn,True,True,False,1723824169,False
2024-08-16T16:06:34Z,ios,215160,LT,78.61.198.127,Friday I'm In Love,The Cure,Wish,spotify:track:4QlzkaRHtU8gAdwqjWmO8n,,,,,,,,fwdbtn,trackdone,True,False,False,1723824179,False
2024-08-16T16:08:04Z,ios,59171,LT,78.61.198.127,This Charming Man - 2011 Remaster,The Smiths,The Smiths,spotify:track:1FvDJ9KGxcqwv1utyPL3JZ,,,,,,,,trackdone,fwdbtn,True,True,False,1723824394,False
2024-08-16T17:03:03Z,ios,173058,LT,78.61.198.127,Lovefool,The Cardigans,First Band On The Moon,spotify:track:7aQjPecQdIuNd1sz3KCDhD,,,,,,,,fwdbtn,logout,True,False,False,1723824484,False
2024-08-16T18:37:55Z,ios,4133,LT,78.61.198.127,Palmtree Panic - ”P” mix,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:58nqArQQR9mlhLtHrwYsZL,,,,,,,,clickrow,endplay,True,True,False,1723833471,False
2024-08-16T18:38:01Z,ios,3808,LT,78.61.198.127,Sonic - You Can Do Anything,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:5SXScGxkhDuY7lZazELSwO,,,,,,,,clickrow,endplay,False,True,False,1723833475,False
2024-08-16T18:38:06Z,ios,4620,LT,78.61.198.127,Sonic Boom - Crush 40 vs. Cash Cash,Crush 40,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:3GMyICvf9bA00qMJb0x1NC,,,,,,,,clickrow,endplay,False,True,False,1723833481,False
2024-08-16T18:38:06Z,ios,348,LT,78.61.198.127,Sonic Boom - Crush 40 vs. Cash Cash,Crush 40,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:3GMyICvf9bA00qMJb0x1NC,,,,,,,,clickrow,endplay,False,True,False,1723833486,False
2024-08-16T18:38:21Z,ios,3924,LT,78.61.198.127,Stardust Speedway - Cash Cash vs. Jun Senoue,Cash Cash,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:0yU6n5FJ0zpJ05huQdQq3h,,,,,,,,clickrow,endplay,False,True,False,1723833486,False
2024-08-16T18:38:31Z,ios,4760,LT,78.61.198.127,Sonic Boom,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:2qHZR1qearTe3sps86EIAo,,,,,,,,clickrow,endplay,False,True,False,1723833501,False
2024-08-16T18:38:37Z,ios,5805,LT,78.61.198.127,Cosmic Eternity - Believe in Yourself,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:0yv1AIZVaX2KJVyFViBbbD,,,,,,,,clickrow,endplay,False,True,False,1723833511,False
2024-08-16T18:38:41Z,ios,2809,LT,78.61.198.127,Game Over,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:7IRGwKOyfhNQY9l672eJq3,,,,,,,,clickrow,endplay,False,True,False,1723833517,False
2024-08-16T18:38:44Z,ios,2461,LT,78.61.198.127,Invincible!!,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:3NKeCyG6OH4xmoNdd9JwSN,,,,,,,,clickrow,endplay,False,True,False,1723833521,False
2024-08-16T18:38:46Z,ios,952,LT,78.61.198.127,Speed Up!!,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:4xnvtx3oCsyF028JMpjKwD,,,,,,,,clickrow,endplay,False,True,False,1723833524,False
2024-08-16T18:38:48Z,ios,835,LT,78.61.198.127,Zone Clear,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:2O4Mnx9wfQIvTDVIEUVbFu,,,,,,,,clickrow,endplay,False,True,False,1723833526,False
2024-08-16T18:38:49Z,ios,1346,LT,78.61.198.127,Final Fever,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:19HFnB2XriMAxJfmDkPwfp,,,,,,,,clickrow,endplay,False,True,False,1723833528,False
2024-08-16T18:38:50Z,ios,23,LT,78.61.198.127,Boss!!,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:2XWoZVSMeMZ9yZCCndXlWs,,,,,,,,clickrow,endplay,False,True,False,1723833529,False
2024-08-16T18:38:54Z,ios,3924,LT,78.61.198.127,Final Fever,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:19HFnB2XriMAxJfmDkPwfp,,,,,,,,clickrow,fwdbtn,False,True,False,1723833530,False
2024-08-16T18:38:55Z,ios,1044,LT,78.61.198.127,Zone Clear,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:2O4Mnx9wfQIvTDVIEUVbFu,,,,,,,,fwdbtn,endplay,False,True,False,1723833534,False
2024-08-16T18:38:56Z,ios,0,LT,78.61.198.127,Metallic Madness - ”B” mix,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:3tLdZmzIM51HMFyhWufb2m,,,,,,,,clickrow,endplay,False,True,False,1723833535,False
2024-08-16T18:39:01Z,ios,4342,LT,78.61.198.127,Boss!!,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:2XWoZVSMeMZ9yZCCndXlWs,,,,,,,,clickrow,endplay,False,True,False,1723833536,False
2024-08-16T18:39:06Z,ios,4621,LT,78.61.198.127,Metallic Madness - ”B” mix,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:3tLdZmzIM51HMFyhWufb2m,,,,,,,,clickrow,endplay,False,True,False,1723833541,False
2024-08-16T18:39:12Z,ios,4574,LT,78.61.198.127,Metallic Madness - ”P” mix,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:6stxuIhO5l5z5S8A5xNGwe,,,,,,,,clickrow,endplay,False,True,False,1723833546,False
2024-08-16T18:39:16Z,ios,2578,LT,78.61.198.127,Metallic Madness - ”G” mix,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:1NFIVVXP5IgdRCgXejAXu4,,,,,,,,clickrow,endplay,False,True,False,1723833552,False
2024-08-16T18:39:19Z,ios,1927,LT,78.61.198.127,Metallic Madness,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:1UnyAMTe0OkdDZpHnhgtI7,,,,,,,,clickrow,endplay,False,True,False,1723833556,False
2024-08-16T18:39:23Z,ios,3042,LT,78.61.198.127,Stardust Speedway - ”B” mix,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:6hkU57enyPkPEj38bJyQvR,,,,,,,,clickrow,endplay,False,True,False,1723833559,False
2024-08-16T18:39:27Z,ios,3436,LT,78.61.198.127,Stardust Speedway - ”P” mix,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:1WrKbyPkW8ICfx4eMXpL5k,,,,,,,,clickrow,endplay,False,True,False,1723833563,False
2024-08-16T18:39:28Z,ios,0,LT,78.61.198.127,Stardust Speedway,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:1tYuFlGdfamzIiWUUok3OJ,,,,,,,,clickrow,endplay,False,True,False,1723833567,False
2024-08-16T18:39:31Z,ios,2182,LT,78.61.198.127,Stardust Speedway - ”G” mix,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:4LQN9RigmoORIF9RzFIBYW,,,,,,,,clickrow,endplay,False,True,False,1723833568,False
2024-08-16T18:39:39Z,ios,7360,LT,78.61.198.127,Stardust Speedway,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:1tYuFlGdfamzIiWUUok3OJ,,,,,,,,clickrow,endplay,False,True,False,1723833571,False
2024-08-16T18:39:45Z,ios,2670,LT,78.61.198.127,Wacky Workbench - ”B” mix,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:5M84BQGN1x5GndAi5KqnLc,,,,,,,,clickrow,endplay,False,True,False,1723833579,False
2024-08-16T20:38:50Z,ios,27817,LT,78.61.198.127,Wacky Workbench - ”P” mix,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:4S8EkN7mAF7T1QPpEp9e4c,,,,,,,,clickrow,unexpected-exit-while-paused,False,False,False,1723833585,False
2024-08-16T20:39:01Z,ios,7454,LT,78.61.198.127,Wacky Workbench - ”P” mix,SEGA SOUND TEAM,SONIC THE HEDGEHOG CD Original Soundtrack,spotify:track:4S8EkN7mAF7T1QPpEp9e4c,,,,,,,,appload,endplay,False,True,False,1723840730,False
2024-08-16T20:39:04Z,ios,2461,LT,78.61.198.127,360,Charli xcx,Brat and it’s the same but there’s three more songs so it’s not,spotify:track:5wmv111MUsMc9yLb4gKwa6,,,,,,,,clickrow,endplay,False,True,False,1723840741,False
2024-08-16T20:40:07Z,ios,62387,LT,78.61.198.127,365,Charli xcx,Brat and it’s the same but there’s three more songs so it’s not,spotify:track:2S2wifpbssbi3lGGwde6Sp,,,,,,,,clickrow,endplay,False,True,False,1723840744,False
2024-08-16T20:40:32Z,ios,23915,LT,78.61.198.127,360,Charli xcx,BRAT,spotify:track:4w2GLmK2wnioVnb5CPQeex,,,,,,,,clickrow,endplay,False,True,False,1723840808,False
2024-08-16T20:40:34Z,ios,1509,LT,78.61.198.127,Orbitron,Duster,Capsule Losing Contact,spotify:track:5uGI2hG03LVWU0rrBirOw6,,,,,,,,playbtn,fwdbtn,True,True,False,1723840832,False
2024-08-16T20:40:35Z,ios,673,LT,78.61.198.127,Rose Blood,Mazzy Star,Among My Swan,spotify:track:2qV5Ce0sMlFsrseRO5CTMU,,,,,,,,fwdbtn,backbtn,True,True,False,1723840834,False
2024-08-16T20:40:44Z,ios,9311,LT,78.61.198.127,Orbitron,Duster,Capsule Losing Contact,spotify:track:5uGI2hG03LVWU0rrBirOw6,,,,,,,,backbtn,endplay,True,True,False,1723840835,False
2024-08-16T20:40:48Z,ios,2832,LT,78.61.198.127,Cherry Bomb,The Runaways,The Runaways,spotify:track:7cdnq45E9aP2XDStHg5vd7,,,,,,,,clickrow,endplay,False,True,False,1723840844,False
2024-08-16T20:44:46Z,ios,238000,LT,78.61.198.127,We Both Reached For The Gun,Christine Baranski,Chicago - Music From The Miramax Motion Picture,spotify:track:2L7E2IsUbGiGqT9aSehkID,,,,,,,,clickrow,trackdone,False,False,False,1723840848,False
2024-08-16T20:48:47Z,ios,238000,LT,78.61.198.127,We Both Reached For The Gun,Christine Baranski,Chicago - Music From The Miramax Motion Picture,spotify:track:2L7E2IsUbGiGqT9aSehkID,,,,,,,,trackdone,trackdone,False,False,False,1723841086,False
2024-08-16T20:52:46Z,ios,238000,LT,78.61.198.127,We Both Reached For The Gun,Christine Baranski,Chicago - Music From The Miramax Motion Picture,spotify:track:2L7E2IsUbGiGqT9aSehkID,,,,,,,,trackdone,trackdone,False,False,False,1723841327,False
